Gene_1	7.66548839169485
Gene_2	7.60509348506139
Gene_3	6.46958675721369
Gene_4	6.27457505638512
Gene_5	4.2493373388966
Gene_6	7.29059664294085
Gene_7	6.47233983368328
Gene_8	4.79773206372698
Gene_9	7.19043594550576
Gene_10	7.81350089972885
Gene_11	5.96216476998658
Gene_12	6.72724545155959
Gene_13	5.03378349622099
Gene_14	7.40274705896876
Gene_15	3.89760683946164
Gene_16	6.53251299414934
Gene_17	5.21758454940914
Gene_18	5.63202379359869
Gene_19	8.36143279778868
Gene_20	4.6033394618721
Gene_21	5.12161814388126
Gene_22	6.42053130383662
Gene_23	6.46365023865171
Gene_24	5.59859730367107
Gene_25	6.44559972164017
Gene_26	7.09774106971548
Gene_27	6.01350562345697
Gene_28	5.23048987821301
Gene_29	6.33714612508244
Gene_30	5.69270145468842
Gene_31	7.68908252386441
Gene_32	6.46214469675255
Gene_33	6.56640302876535
Gene_34	4.92474037372089
Gene_35	8.00587754512132
Gene_36	7.72035530607369
Gene_37	6.43293694495755
Gene_38	4.75192539697966
Gene_39	4.83380388299599
Gene_40	8.44011823150291
Gene_41	6.28854569885367
Gene_42	6.23171481069545
Gene_43	6.26457706985397
Gene_44	5.30406672837331
Gene_45	7.01372303260017
Gene_46	5.53118750989056
Gene_47	5.62369662724957
Gene_48	4.23423461697771
Gene_49	5.53231160126052
Gene_50	5.54956177997516
Gene_51	5.69130754468132
Gene_52	3.99864000525136
Gene_53	4.93401820779565
Gene_54	6.54824213741368
Gene_55	5.03935689304806
Gene_56	4.42444281039567
Gene_57	5.19725504567903
Gene_58	4.29731682185705
Gene_59	6.02932758245345
Gene_60	6.59862559643441
Gene_61	4.57481358838461
Gene_62	6.44939742769021
Gene_63	5.27727408555232
Gene_64	5.04020799095824
Gene_65	6.99255966003073
Gene_66	5.83410434491757
Gene_67	6.61223780630467
Gene_68	6.20444536514546
Gene_69	5.38551605654753
Gene_70	5.05524845732856
Gene_71	6.37758000620295
Gene_72	5.74653971652516
Gene_73	6.86867143379158
Gene_74	6.79814984382699
Gene_75	4.28635181362076
Gene_76	6.28252902819704
Gene_77	6.97990408596326
Gene_78	6.08527879392109
Gene_79	6.0051925181711
Gene_80	8.78375489226837
Gene_81	6.21437357424799
Gene_82	6.96763602635
Gene_83	6.38200388629729
Gene_84	7.71806788461262
Gene_85	5.81886584006562
Gene_86	5.46168530711552
Gene_87	7.22559101987998
Gene_88	7.14947026706231
Gene_89	5.26635401746582
Gene_90	7.26837410378859
Gene_91	3.59444759434369
Gene_92	3.33785236776763
Gene_93	5.85456325735684
Gene_94	7.27146976339783
Gene_95	6.19488901479527
Gene_96	5.33044047312057
Gene_97	6.16696824253143
Gene_98	5.11384239959079
Gene_99	4.48373556705381
Gene_100	5.18650033440264
Gene_101	7.5307946044848
Gene_102	4.46935765300753
Gene_103	6.29620393366391
Gene_104	5.36416553878284
Gene_105	6.30468997159675
Gene_106	7.1771810981966
Gene_107	4.65384105653894
Gene_108	5.81534379271399
Gene_109	4.87328337631176
Gene_110	5.81321764963442
Gene_111	6.85989426465358
Gene_112	5.37196588998439
Gene_113	4.44686510997837
Gene_114	5.23736715343033
Gene_115	5.0163938773825
Gene_116	5.25103174935897
Gene_117	4.19666263321277
Gene_118	6.13814227255138
Gene_119	5.27902706477572
Gene_120	5.82697081284525
Gene_121	8.32361595385875
Gene_122	5.64992868200813
Gene_123	5.19024576060071
Gene_124	6.6691443457626
Gene_125	6.44827431916925
Gene_126	5.41080013550427
Gene_127	6.51470803213324
Gene_128	5.21524859225245
Gene_129	5.6357657582239
Gene_130	6.19267051891805
Gene_131	5.85143852926756
Gene_132	4.97144541078551
Gene_133	5.64744142657969
Gene_134	6.65806265633337
Gene_135	7.48034825690157
Gene_136	6.41954417286402
Gene_137	7.08808456561247
Gene_138	7.12609740658135
Gene_139	5.87628147646835
Gene_140	7.48571724880811
Gene_141	6.72510769644396
Gene_142	7.12895976870318
Gene_143	5.41979509378669
Gene_144	5.44430559210643
Gene_145	6.72495498866639
Gene_146	5.62174096776266
Gene_147	6.59908746713525
Gene_148	6.31750925884703
Gene_149	5.66553832627782
Gene_150	7.49693524629562
Gene_151	5.98561709936017
Gene_152	5.52276861432012
Gene_153	5.73444033601757
Gene_154	6.04869650624025
Gene_155	6.2859510482321
Gene_156	5.04043162062146
Gene_157	6.12000708458032
Gene_158	7.04593481127302
Gene_159	8.97373068901571
Gene_160	5.97262213616006
Gene_161	5.88908226881385
Gene_162	6.80011466116457
Gene_163	6.53260810557416
Gene_164	5.89066374402886
Gene_165	5.34467930615489
Gene_166	4.66763783282043
Gene_167	5.96566943184739
Gene_168	6.83541218018473
Gene_169	6.64725319704763
Gene_170	8.50439948170191
Gene_171	4.86984222835043
Gene_172	6.1741185871402
Gene_173	6.44703795548764
Gene_174	4.95994864373582
Gene_175	5.73891658121989
Gene_176	6.16930023995461
Gene_177	6.44474482830408
Gene_178	5.59521054534889
Gene_179	7.47709961490702
Gene_180	5.09371280891113
Gene_181	5.05970262855815
Gene_182	6.9071577799032
Gene_183	5.30725901617478
Gene_184	5.59942377070502
Gene_185	4.88502596883053
Gene_186	5.7025106222828
Gene_187	5.42330512444405
Gene_188	4.6574234781968
Gene_189	5.03549253083227
Gene_190	5.94461322562862
Gene_191	5.88682042928047
Gene_192	4.04650431144432
Gene_193	3.53140196482152
Gene_194	6.48538747875965
Gene_195	6.38532688913141
Gene_196	6.78925781011292
Gene_197	5.5121560078687
Gene_198	5.88290665150194
Gene_199	7.61787357211712
Gene_200	5.76056073170661
Gene_201	3.14971524699012
Gene_202	4.84543679032415
Gene_203	5.36179704613836
Gene_204	6.94296834736805
Gene_205	6.40082095279627
Gene_206	4.83009018186883
Gene_207	5.38083635922549
Gene_208	4.75041207457654
Gene_209	6.3275728328187
Gene_210	6.10248209100572
Gene_211	5.00610933719979
Gene_212	5.72168067913618
Gene_213	7.54863081719362
Gene_214	6.62352334884664
Gene_215	7.45735080460559
Gene_216	6.43281259056933
Gene_217	4.38050229925036
Gene_218	5.19372183276801
Gene_219	6.75619716125931
Gene_220	6.69177289764493
Gene_221	5.09781878345569
Gene_222	6.11061194251564
Gene_223	6.58142553499012
Gene_224	3.02215345665116
Gene_225	6.54431897252655
Gene_226	5.43314428663178
Gene_227	5.24426979181767
Gene_228	7.41006854702173
Gene_229	5.7550668376054
Gene_230	5.91794482940896
Gene_231	6.14284311657449
Gene_232	6.69587012604785
Gene_233	7.42516662724649
Gene_234	6.44816082138904
Gene_235	5.34739918580665
Gene_236	6.59884956794102
Gene_237	4.58912925888351
Gene_238	7.3087609061249
Gene_239	5.19375663766144
Gene_240	5.32218207217369
Gene_241	5.83669883809592
