Gene_1	5.32925755570744
Gene_2	6.53941419917075
Gene_3	5.25582590578341
Gene_4	6.621266732514
Gene_5	6.44157741405278
Gene_6	7.51003266350491
Gene_7	6.93402745858236
Gene_8	6.29287565187765
Gene_9	5.62561894536301
Gene_10	6.64942829614812
Gene_11	7.3932022294247
Gene_12	6.52611742400365
Gene_13	6.45319153064819
Gene_14	6.50882488047979
Gene_15	5.58687758521512
Gene_16	5.58490399526788
Gene_17	6.09719342826204
Gene_18	5.18522788912496
Gene_19	4.96753449668495
Gene_20	7.67788178030709
Gene_21	7.51721241307474
Gene_22	6.53682449876869
Gene_23	5.23999567840219
Gene_24	6.17852703187532
Gene_25	6.70776903829259
Gene_26	7.1531658165323
Gene_27	7.34877732596462
Gene_28	7.25623984997969
Gene_29	5.08819900617941
Gene_30	6.70707804801362
Gene_31	5.22949411425388
Gene_32	7.53521063202035
Gene_33	5.19948105300339
Gene_34	7.08840085741661
Gene_35	5.89759480630905
Gene_36	4.584053395116
Gene_37	6.17954645576324
Gene_38	4.14087920680599
Gene_39	7.01189342112553
Gene_40	6.4300138724921
Gene_41	4.53100783983219
Gene_42	6.03714560957683
Gene_43	5.84248386047224
Gene_44	4.70849707195234
Gene_45	4.99482977778006
Gene_46	6.50741119373605
Gene_47	5.66324907571852
Gene_48	5.94317839711984
Gene_49	6.12265572825233
Gene_50	5.14277564735675
Gene_51	6.39216321542802
Gene_52	5.48104548496113
Gene_53	6.48318038205012
Gene_54	6.38129476446097
Gene_55	4.44280790813112
Gene_56	4.36837275815137
Gene_57	5.99630907005379
Gene_58	5.73059942566711
Gene_59	5.35804508336096
Gene_60	6.28362795483738
Gene_61	6.4366393569448
Gene_62	5.20503362767394
Gene_63	7.24492291618752
Gene_64	5.60745803894243
Gene_65	5.67820929985102
Gene_66	6.006281410635
Gene_67	7.24871021134087
Gene_68	4.50264587787356
Gene_69	4.92113151689987
Gene_70	6.11053630476057
Gene_71	6.54997966948657
Gene_72	6.76086297192479
Gene_73	5.0536733059842
Gene_74	6.04958229617776
Gene_75	5.1830354304517
Gene_76	3.94950340165366
Gene_77	7.35497623815652
Gene_78	5.63738682601859
Gene_79	5.54342975056111
Gene_80	7.35719429723436
Gene_81	6.80991863242229
Gene_82	4.53594392463302
Gene_83	7.31798089342202
Gene_84	6.08012650355294
Gene_85	4.93957826183512
Gene_86	6.54118592704496
Gene_87	5.97394069964994
Gene_88	5.26819753818658
Gene_89	4.18688348167882
Gene_90	6.89478048721254
Gene_91	6.13141981711986
Gene_92	5.65538995115908
Gene_93	5.81772147865883
Gene_94	6.9452504051638
Gene_95	6.28569583094178
Gene_96	7.13771336964164
Gene_97	7.15771270512282
Gene_98	6.82869749929047
Gene_99	6.00526794886059
Gene_100	6.65315213373495
